,user_id,post_text,post_time,likes,comments,comment_id,commenter_id,comment_text,comment_time,length_post,length_comment,background_info,wakeup_state
719,100027859935908,"I walk into my house, to numerous cat poops on the floor, but they are all on fire. (Orange flames) But instead of putting out the fire, I walk past. I realize that there are also cat toys on fire too. There are two kittens, but it seems that everything they touch is becoming enflamed. One of the cats bats a toy my way and suddenly it’s on fire. One of the cats is playing under a coffee table and the toy/carpet is on fire so much it singes her fur! I grab the cat and cry because she’s singed but it doesn’t seem hurt then. I tell the other person the cats are setting things on fire, as they seem unaware. They snap back at me and then me: “it’s YOUR cat setting everything on fire!!!” I quickly realize that somehow they set a couch on fire, mainly the arm of the couch. The foam inside is smoldering. I run to get a bucket, but the first one is broken. The next one is full of dirty water, so I try and flush it down the toilet but it goes everywhere and the bucket proceeds to break too. I run to the kitchen to get a large cup just to slow the smoldering. But the water pressure is low and it’s taking forever. I fill the cup as much as I can and run to extinguish the fire. I keep going back for more water, and eventually find that the foam is smoldering near the floor, so I focus my attention there. Soon the foam reaches the floor/carpet and starts to set it on fire too. Now I’m aiming at the floor, as the smoldering has turned to actual fire. The floor becomes completely engulfed in flames and I can’t do anything except watch the flames crawl across the floor and up the wall. ",2022-04-30 14:50:47,,1,1410626556125665,1234773332,"I am wondering if emotionally you are feeling out of control. You could be feeling detached from something or even yourself. At the start of the dream you don’t seem to be in control but then later on in your dream you seem to wake up and take action but this then shows you could be feeling overwhelmed about something. You could also be feeling consumed by something, this could be with sadness which could result in a lack of motivation which was shown at the beginning. Your dream does seem to show you trying to heal and I think you need to give yourself time to be able to do this. At the start your cats are playing and want you to play with them, this could be showing the need to be able to let go of things and to focus on doing things where you can have fun instead of worrying about what others think.",2022-05-01 14:53:26,383,171,,This one woke me up crying.
720,100042198102617,"I just had a dream about me and my ex/ god cuzzin we're in a hotel but I just came from getting a big bag of popcorn right. And we ran into these guys bad ones and one of the guys. Liked my god cuzzin accept of me right so my cuzzin had a whole another guy with the one of the other guys, gave her about 200 dollars to be with him when she had someone already there what was that all about I guess he liked her. So I ran up to the other guy trying to get me a couple of dollars to n I got a gun put on me and saying they we're going to kill me almost 🔫 whooped me and I ran too go my granny who died but I was running to her in the dream she was alive.",2022-04-29 20:27:41,1,1,1410479842807003,100023865227789,It may mean that you’re in a relationship because of money and feeling conflicted about it. Your granny may be representing wanting to talk to her because she could give you comfort and advice.,2022-05-01 14:53:28,158,38,,
721,100001636352898,"Had a dream the family and I were going to Disney in Florida, but we drove separately. Randomly while on my drive I see a man on a zero turn lawn mower off the side of the highway, I jump out and beat him up trying to take his lawn mower. When that doesn't work I leave. The next scene is me in jail, checking out the place everyone seems cool, a couple crazy people but we immediately get along like everyone is cool with me. Why did I dream this?",2022-04-29 12:30:40,0,1,1410500579471596,100023865227789,"Going to Disney Florida separately could mean you’re feeling left out in some way, not feeling any enjoyment. A lawn mower is slow moving and off to the side, so you may be feeling angry about how fast or slow moving something is taking. You’re feeling stuck and thinking about your relationships with people, and it seems good for the most part. But maybe you wish that something be different and then you wouldn’t feel the way you do.",2022-05-01 14:53:32,101,92,,
722,1602225336,"In the dream, I bought a house. I was in a different country, though I don’t know which ones. From the outside, it seemed tiny, dainty. Inside it was beautiful. Each floor was very small, painted lavender, and there were maybe about seven stories. Like my own personal tower. The rooms were full of furniture from the previous owner. It started off amazing. Me, my mother (my mother lives in another country) and my best friend and her husband were cleaning the place out. I was keeping the furniture I did want, giving away others. One the rooms was a children’s room, with a small bed and a crib, both made of golden coloured metal. I gave the crib to my friend, as in my dream she was either newly pregnant or trying for a baby. As we were emptying that room, someone got a call that a local boy had been kicked out of his house by his awful father. We all knew of him. I told her to tell the kid he could stay here, in this room until he could go home or figure something out. The boy never showed up in the dream, but somewhere around that conversation is when things started to go wrong. My friend took a shower and saw someone looking at her from the drain. We checked every drain, and every drain in the house had someone looking through it. Like all you could see was the eyeball, looking up. The floorboards were suddenly rotten, they looked fine, but I’d step on them and they’d start to collapse down. I fell through the floor and into the basement of the house. I contacted an insurance agent, and when I explained the issues he started to laugh, hysterically. Then that scene disappeared and suddenly I was someone else, a teen girl, trying desperately to pretend I went to a school I know I didn’t, trying to get this group of people to let me go somewhere with them. And not in the way of a teen just wanting to be included, they were doing something dangerous or bad and this girl, for some reason, needed to gain their trust, have them underestimate her, so she could find out what it was. It felt like her life depended on it. They ended up letting her tag along, but I woke up as soon as they started to walk away with her.",2022-04-30 04:10:07,0,1,1410494179472236,780839497,"The house represents you I think, and doing a self spring clean, going through changes. The seven stories are particularly interesting if you know anything about the chakras. I think the rejected boy being adopted represents integrating your own rejected masculine traits but in so doing creates personal chaos as the person you were comfortable as starts to fall apart and deteriorate. I read it as you becoming uncomfortable as you go through these changes, perhaps feel you were not quite as great as you previously considered perhaps. I think that’s why you become a teenage girl, a period of time of self discovery, going through a new ""coming of age""- process.",2022-05-01 14:53:33,511,124,"I don’t dream too often, and when I do they’re always so strange and I can never make sense of them,", This one left me a little freaked out.
1230,717321013050385,I had a dream that I bought a car from my sister but it wouldn’t crank for some reason as you had to put a band over the gas tank to crank it. I had to put $20 in the tank but the guy who pumped my gas went a little over. I had $50 in my bank account in the dream and the teller said it out loud. My sister belittled me calling me broke constantly. I had gotten a job at FedEx by catching a bus there.,2022-04-24 11:49:20,,1,1405170393337948,780839497,"I see the car as a journey, might be about how you can't just expect this journey to start; that it is going to take work, and the work has to be done in the correct way beyond just pure brawn or will but intellect too, knowing how to get it started. Also seems to be concern over putting yourself out there with humiliation in regards to how much value you have? It might be hinting towards motivation, that it shouldn't be or won't be financial based?",2022-04-24 15:03:08,132,100,I worked at Fed Ex in the past. Thankfully I haven’t talked to my sister in many months because all she did was abuse me.,
737,100006869552911,I had a weird dream about a man in a grocery store that was wearing this weird mask and if you looked at him he would hide behind something with a knife and try to stab the next person that walks by. But then when I looked at him he kinda tried to play mind games with me. It escalated and everyone (including myself) bolted for the front door. He followed behind everyone but this time has a gun. He specifically scoped out me and the people I was with because he walked past many others in the parking lot and didn’t once hurt them.,2022-04-29 11:52:18,0,1,1409680992886888,100023865227789,"Being in a grocery store can mean that you’re feeling unfulfilled in some way, there’s something you need. The mask can mean that you’ve been wearing a mask, maybe pretending that everything is ok. You’re avoiding dealing with this, so you’re having a dream to bring it to your attention.",2022-05-01 14:53:59,126,65,,
744,100005532094288,In my dream I wake up and go to my son to get him out of his crib and he has scratches all over his tummy and back and I freak out send a video to my hubby .I go sit on the bed with him and I remember just being so scared in the room. We wind up at some hotel and it’s me and my sisters and hubby and we all just hanging out and I ask him if he has watched the video he hasn’t that he left his phone and I tell him about it and he doest take it serious so I try to leave and I’m in the parking lot and my car is next to another vehicle and it has a walker in between it I assume it was my great grandma because she used a walker ( she has recently passed). I open the door slightly and turn the key and then go to passenger side to get in when I noticed my fiancé turn off the car and say your not leaving . Some more stuff happened the scene changed I was at my grandma house in the backyard and the fish was jumping out the water.,2022-04-28 20:01:53,0,1,1409473779574276,780839497,"In my opinion all dreams have meaning, but being a symbolic message they can be really odd. My suspicion is that the dream characters are symbols of aspects of yourself and not about those people external to you in waking. In that context I'd see your child as either an inner child aspect or maybe, and I think given the scene with the car as a symbol of the personal journey this is how I would lean, that he is a symbol of your personal development (the new version if you that has come out of you). Your partner I think is representing your intellect (masculine as thinking vs feminine as feeling). So I would see this as saying your inner child or developing self has been attacked but you don't understand how or why, and are intellectually refusing to contemplate it. And in that refusal you are as a result also refusing to continue your journey (not driving). I think the walker might be tied to that too, like you have the option to engage your analytical mind and figure what is causing this issue and resolve the problem at its root, or you can stop your personal growth journey, put up with the symptoms (walker as a support dealing with being in a disabled state).",2022-05-01 14:54:12,447,261,So I have weird dreams quite often and they are usually very vivid.  Backstory I don’t know if this could be related to the dream so my son (toddler) has and random scratches on him could be from himself through the night we recently changed diapers due to saving money and we noticed during the day he would scratch his back area where the diaper was. he sometimes has scratches on his head or other places. We have changed back diapers now to see if the diaper was the problem he also has a form of eczema so he has itchy skin at times . I told my husband it freaks me out cause my mom brain over thinks and since he wakes up with them in the morning I think what if a ghost or something. My husband reassures me there is no ghost .   I often dream about the pond of my grandparents backyard but I don’t think it has to much meaning in this dream. ,
234,1559324732,"Last night I dreamed that I was walking, with difficulty, along a path on a sheer mountain face, I think with someone else. Climbed up on a big, wobbly rock. I tried to make it stop wobbling, but the next thing I know I'm falling backward through space, with no end in sight.",2022-05-06 00:01:14,1,3,1415780165610304,100001037053553,"I would interpret this as anxiety/ difficulty overcoming an aspiration/ obstacle in your life. That could be anything from relationship to a job to financial, etc. Something that’s creating that emotion in waking life.",2022-05-05 00:00:00,120,39,"I keep having these dreams about falling off a mountain, and of a mountain standing in my way - the same one every time. I'm in kind of a bad way, physically and emotionally. ","This feels like a warning, to get my act together."
236,1559324732,"Last night I dreamed that I was walking, with difficulty, along a path on a sheer mountain face, I think with someone else. Climbed up on a big, wobbly rock. I tried to make it stop wobbling, but the next thing I know I'm falling backward through space, with no end in sight.",2022-05-06 00:01:14,1,3,1415819088939745,3217248,"The analogy is that you're climbing a slippery slope. It sounds like there is something you want to overcome or a goal you want to reach. But to get there, you have to climb up (work at it) this mountain (obstacle in your way). However, you don't believe you can do it. You think you'll slip, and so you do, every time. And when you do slip, there is no one there to catch you. You fall into a black oblivion, because you don't feel supported in your climb. You feel like you're on your own, and you don't believe you can do it. I'd use this dream to tell myself to have more trust in myself, and faith in other people. And also, that climbing this mountain is very doable.",2022-05-05 00:00:00,120,161,"I keep having these dreams about falling off a mountain, and of a mountain standing in my way - the same one every time. I'm in kind of a bad way, physically and emotionally. ","This feels like a warning, to get my act together."
1261,100066906024250,"In said dream I was part of some unit made up of child soldiers (except I wasn’t child, the others were) called the “F.S.W unit” or something like that, where all the kids line up and start filing in to this platform in the middle of a huge arena where there’s crowds all around watching, and once they get to the platform it’s like Russian roulette where there’s a 50/50 chance that a few will end up dying. The way they end up dying is that Chucky (you know, the creepy doll) runs around underneath the platform with his hand out, grabbing the kid’s hands, and if the kid squeezes his hand back then he sentences them to death by chasing after them with a huge knife. I eventually caught onto this, so I stopped squeezing his little hand whenever he’d put it out and he was like “fucksakes, this bitch is gonna be a tricky one” or something (sorry for the language). Then I had a military uniform on and gear and had to crawl/run really fast throughout a series of tunnels that my bedroom was connected to in order to get away. Then my boyfriend was there, but can’t really remember what he was doing. I was sitting in fetus position up against a wall with all my stuff on and I just remember him bending down in front of me and saying something, but I had PTSD and was confused. Then when Chucky captured me, I sprouted wings and transformed into some purple bird god named “Raksha” and was able to get away and they were like “It’s the second coming of Raksha! All hail!” Or something.",2022-04-17 02:04:23,0,3,1399062153948772,780839497,"My thinking in this is it is like an inner dimension that reflects what is going on within. I'm not sure, at first i thought the military uniform was hinting at conflict but on reflection I think it is about discipline - and using discipline to overcome a fake (Chucky doll) self destructive pattern of behavior, particularly about learning not to indulge in what appears to be offered as a symbol if caring/love/ support (Chucky's hand) but really isn't. So overcoming that allows transformation and empowerment is how I read the end if the dream. Maybe freedom in a sense with those wings allowing escape.",2022-04-17 15:03:38,516,118,,"I had the most intense dream I’ve ever had lastnight. It was a nightmare, but I think it’s legitimately the most vivid dream I’ve ever had in my life. And I already dream vividly regardless. So this was really intense. I’m not gonna bother trying to explain it because it’s too hard to explain. It literally felt like I was in an alternate universe, and that this stuff is still going on in the dream world right now as I type this. I wanna go back to that dream to see what happens. I feel like the people in the dream need help, and they’re all dying while I’m still awake."
239,100024882503418,"My sister got surgery to turn her tongue into a penis. We were sitting in the car me and her in the backseat while my husband was driving. I kept wondering if she can taste anything now since she doesn't have any taste buds. And also if she regrets it. because it's a life long alteration to her body. I for some reason said to her. I guess your transgender? And she said no she's still a girl. And then I agreed since I guess it's only her tongue. And for some reason she ended up jerking off her tongue in the backseat of the car while I was there and hubby driving. But it was a literal explosion of cum after. I was so grossed out. Cause she had came all over me and some got in my mouth. And I got mad and said. That it was unconscentual sperm or something.and then got napkins to clean up. Then we went to this place and my sister came with us. But she kept poking Out her dick tongue and I kept telling her to put it away, there could be children. Then she kinda disappeared. Me and my husband were having alot of fun and I was telling him we should come here more often. Things we're closing up and so we were getting ready to go, I went over to the trash to take gum out of my mouth, but for some reason no matter how much gum I took out of my mouth there was always gum in my mouth. Until there was a huge pile. And even then I still had gum so gave up. Which sucked cause the gum didn't even have flavor anymore and was gross. I went to look for my sister and in one area there was a bunch of different displays, like museum artifacts. And I kept spinning this movable display and then all of a sudden I seen my sister dead in the case. It was more a flash of her head, and then this weird objects that symbolized her. I started crying cause she is gone, but also felt her tell me that she is at peace because she is paying her debt to society by being part of the display? But I still cried.",2022-05-04 18:46:07,1,4,1415511212303866,1317912160,"My thoughts are that sister might be representing you and you might have been thinking you were mansplaining a lot or saying things that made you seem like a dick, maybe for you this is just an overly confident attitude or maybe you were swearing a lot or making sexual references loudly and you were enjoying yourself. Or your sister doing was doing this but with you having the gross tasteless gum (tasteless comments?) in your mouth and trying to spit it out, it seems this more likely refers to you and your own communication and you had an internal conflict about it. Paying her debt to society by being part of the museum display might be your thoughts about social norms (keep your dick tongue quiet around children) and reeling yourself in (sister is dead) because of thoughts about what is appropriate.",2022-05-05 00:00:00,457,155,,I was so upset.
243,100024882503418,"My sister got surgery to turn her tongue into a penis. We were sitting in the car me and her in the backseat while my husband was driving. I kept wondering if she can taste anything now since she doesn't have any taste buds. And also if she regrets it. because it's a life long alteration to her body. I for some reason said to her. I guess your transgender? And she said no she's still a girl. And then I agreed since I guess it's only her tongue. And for some reason she ended up jerking off her tongue in the backseat of the car while I was there and hubby driving. But it was a literal explosion of cum after. I was so grossed out. Cause she had came all over me and some got in my mouth. And I got mad and said. That it was unconscentual sperm or something.and then got napkins to clean up. Then we went to this place and my sister came with us. But she kept poking Out her dick tongue and I kept telling her to put it away, there could be children. Then she kinda disappeared. Me and my husband were having alot of fun and I was telling him we should come here more often. Things we're closing up and so we were getting ready to go, I went over to the trash to take gum out of my mouth, but for some reason no matter how much gum I took out of my mouth there was always gum in my mouth. Until there was a huge pile. And even then I still had gum so gave up. Which sucked cause the gum didn't even have flavor anymore and was gross. I went to look for my sister and in one area there was a bunch of different displays, like museum artifacts. And I kept spinning this movable display and then all of a sudden I seen my sister dead in the case. It was more a flash of her head, and then this weird objects that symbolized her. I started crying cause she is gone, but also felt her tell me that she is at peace because she is paying her debt to society by being part of the display? But I still cried.",2022-05-04 18:46:07,1,4,1415823575605963,3217248,"My interpretation is that you find your sister obscene and inappropriate. You feel this intimately (sexually) as if her problems are being cum-ed onto you. But you also care about her, because she is your sister. It's because you care so much about her that you feel her issues so intimately. Due to her inappropriate behaviors, you think she will end up ""dead"" somehow and pay for her obscenities by being on display. And of course you feel sad, because you love your sister. I think the gum represents crap that you can't seem to get out of your mouth (or life). Much like the cum that your sister jerked out. It's sticky and it doesn't taste good.",2022-05-05 00:00:00,457,140,,I was so upset.
258,100001068563115,"Im inside my house and I see masked figures outside slamming into the windows of my house. Over and over again. I was so mad a found a large stick/staff and went outside to find them hiding around the side of my house. It was an inspector I sometimes use (who I get along great with) and a few others I did not recognize. I was very dissatisfied and upset and threatened to hurt them and they left after I shared my distaste. The next day I was in my living room and noticed water damage coming through all of the walls/ceiling (some context last year we had some water leaks and it left our house cut open for the better part of 8 months waiting for contractors that in itself was a nightmare) as I looked closer at the walls I noticed they almost looked like they were molding or looked very old and cracking with scars on the walls, I looked up to the top left and there was a large, almost demonic alien full head/face imprinted in the wall, like as if the face was inside the wall pushing out. It had a very large cranium and smaller mouth comparable to an alien, this shit was scary looking. To my wife I said wtf is that! I then noticed halloweeny decorations all around the house and at that point I lost it and said babe did you put these decorations up?? She said no. All of a sudden a giant owl flew smacking straight into the window glass with force, I immediately ran outside to find I was in a cul de sac and the owl was hanging in front of the window connected to a long clothes line that was attached to a home across the street. I was so pissed and as I walk up to the house, the same people from the dream before came out with masks holding swords and approached me, I was able to disarm a sword from one of the three men, this time I didn’t recognize any of them. I realized the swords were wooden, then I remember waking myself up yelling we need to lock the doors.",2022-05-04 16:43:51,0,1,1415409352314052,100023865227789,"You may be feeling moody, and would like to be left alone. The alien in the wall may be a way of saying you feel alienated. You don’t like it at all.",2022-05-06 00:00:00,421,38,"This is two separate dreams, 2 days in a row.",
269,680165896,"Last night, I dreamed that one of the students who’s 11 years old and I went on a roller coaster only the seats were more like a chair lift. It took us up, up, up and then when we reached the top, we slid into a house. There was a woman who lived there. She fed us tomato soup for lunch and my student got it all over his shirt. The woman brought him another shirt and said she had a son by the same name who passed away a few years before and she hadn’t been able to get rid of his things. His name was written on the tag of the shirt. My student put on the shirt and we then left to go home.",2022-05-04 18:59:52,0,1,1415394328982221,100023865227789,"How you feel about this particular kid is probably important. The roller coaster ride may be the emotions you feel, and the chair lift going up high could be the improvement you see in him. You may be feeling enthusiastic about his progress. Not being able to get rid of his things could mean holding on to something...maybe a belief that he could do it. If it’s not about him, it’s probably about you.",2022-05-05 00:00:00,155,88,I work in a school with kids who have Autism. ,
790,690923262,I was sculpting newspaper to create an art piece. I knew how to utilize the dragon's fire breath and place pieces just so that it burnt off the right things. And where to stand not to be burnt as it was flying around trying to burn people. I taught someone else how to do it. In the art piece was also some vital text we needed that only became seen after the dragon fire had burnt the paper.,2022-04-28 09:24:27,0,3,1408710686317252,780839497,"Maybe it has to do with ""assimilating your dragon"" - which I would see as turning what previously held you back (like self criticism) to a tool that refines your craft. i.e. using self criticism to produce a quality outcome rather than causing you to give up.",2022-05-01 14:54:59,90,51,,
797,1432422687,"Last night I dreamed I can communicate with the hosts of a live cooking show. I asked if I can have a sample of what the host is cooking and I got a small sample to taste. Also, I asked if I can get a shot of the alcohol in the background and I got a shot. How is that possible??? Communicating with people on live television, while watching their show in my living room???",2022-04-26 12:20:43,0,2,1409115312943456,1317912160,Dream could be about you asking for what you need to feel fulfilled in your family life. The fact you are communicating with the television might be you are envisioning doing this or how this communication will be received. It might also indicate it seems a little unrealistic to you.,2022-05-01 14:55:07,89,53,,
803,771069647,I had a dream last night where I was like in the store with my boyfriend and this girl who I don't recognize from real life seem to have a platonic connection to him but also seem to like maybe have had something with him in the past whether she had a crush on him or he had a crush on her or something in the dream.. was like going up to him and like rubbing his back and like touching him and stuff and though it seemed platonic I was like there too and then people kept commenting on how great their chemistry was when they weren't dating and then I was feeling really stupid trying to grab his hand and feeling like I was being pushy or something.. witching like real life this is not how our dynamic act is at all like there's no girl threatening or anything,2022-04-27 17:13:41,0,3,1408755312979456,780839497,"If he represents a part of you maybe it is related to a nature of not seeking help, or rejecting offers of help out of a feeling it is cheating you of your power or something? So you act in an odd way in response to external support?",2022-05-01 14:55:15,156,51,,
804,771069647,I had a dream last night where I was like in the store with my boyfriend and this girl who I don't recognize from real life seem to have a platonic connection to him but also seem to like maybe have had something with him in the past whether she had a crush on him or he had a crush on her or something in the dream.. was like going up to him and like rubbing his back and like touching him and stuff and though it seemed platonic I was like there too and then people kept commenting on how great their chemistry was when they weren't dating and then I was feeling really stupid trying to grab his hand and feeling like I was being pushy or something.. witching like real life this is not how our dynamic act is at all like there's no girl threatening or anything,2022-04-27 17:13:41,0,3,1409084596279861,1317912160,"Do you feel a good friendly connection with your bf now but it seems like there was more chemistry before you started dating? Maybe the honeymoon phase of the relationship is ending but you wish to recapture the tingly excitement? If so, the fact it is feeling more platonic now might feel threatening to you.",2022-05-01 14:55:15,156,59,,
805,1189246925,"Dreamt last night that I was trying to reach a drama/acting class but there was this huge hole in the ground and I didn't fancy the ledge to access it, then some dudes appeared and were aggressive ansomehow my pants dropped an the dude slapped my todger an he started squeezing my testicle so I sqoze his whiles saying iv already got 3 kids mate I don't need mine wel let go on 3 but he wouldn't let go.",2022-04-28 15:47:26,0,2,1409062606282060,560345596,"I feel this is about your masculinity. The dream suggests that there is a need to put on an act of some kind, or perhaps you have a habit of creating drama in your life. I feel you do this to avoid an emptiness that is present. All the people in the dream represents a part of you, so there is a part that is a bit aggressive, perhaps gets confrontational or wound up at times. I feel the dream is wanting to draw attention to your masculinity, that might be to do with your sexual appetite or your own sense of what it means to be a man. I feel the comment you make at the end is a reminder that with 3 kids you really don't need to put on an act or prove anything. It's ok to be soft and gentle. Maybe there is some pain for you that drives your sense of ""manhood"".",2022-05-01 14:55:17,93,173,,My nuts were hurting when I woke up.
1319,752570310,"I was captured by 2 men & there were a few other people with me but the main guy killed them right away, so I was the only one left. I begged him not hurt me, to not kill me. He laughed and said he wouldn't. He then put the gun to my head and I begged him once again not to kill me. He said he wouldn't and then he pulled the trigger but nothing came out (it wasn't a revolver). Then he pulled the trigger a second time and nothing came out and he was annoyed. The third time he pulled the trigger a bullet came out and went right into the right side of my head. In that moment I could literally feel myself from dying. There was no pain, my body turned numb/limp/tingly, I saw my vision changing, it was like I was moving into a different dimension or a different world. It was bright and welcoming but not plain nothingness. It was so calming, peaceful moving though my vision was split. Basically on my right side I could see myself moving to that new place but on my left side I could see my body laying there in that abandoned warehouse thing we were in. I think what scared me most is how peaceful it felt moving into that new dimension/world.",2022-04-21 18:10:54,1,2,1402959846892336,100009042510759,"I do agree with you about the dream that it is saying about death. I also see something more. This dream could be symbolizing change, transformation. You are transforming in life right now. Death in a dream symbolizes change. This dream could be saying that the old you is passing away and a more peaceful version of yourself is emerging. It's a process because of you noticing the difference from one side of yourself to the other. You fear the gun because we generally fear change. In the end you realize that you don't have to fear change.",2022-04-24 15:04:28,323,110,I don't have suicidal thoughts & I have no idea what caused this dream.,I just can't shake that feeling. It's almost like it was telling me it's okay to die (when that time comes obviously). It kind of freaked me out.
1321,637325354,"First night of dreaming: I was running away from a day time rain, the skies were a beautiful bright blue. It was coming after me, I didn’t want it to touch me. I was jumping from roof top to rooftop in a place that resembled the favela of Brazil. Suddenly there’s a helicopter and someone who I can’t see their face reaches their hand out to me and pulls me inside before the rain could touch me. I’m dry and saved. I wake up. Second night of dreaming: I’m now wet, the rain has touched me. I’m in a forest somewhere. There’s a women who feels like a spirit. I only see her from the back, I can’t tell her age wether she’s young or old, maybe she had white braided hair and wearing native clothes. she’s running somewhere and I feel like I must follow her, so I do. She leads me to shelter. I wake up. Third night of dreaming: I’m alone and dry. I’m on a beach somewhere, and in the distance of the horizon is the most magical scene I’ve ever seen. There’s a massive tsunami wave touching the skies like it was reaching out for heaven, wide as the eye can see everywhere I look from left to right. It stayed in it’s place, just flowing up, it wasn’t coming after me. The sunset was shining through it, illuminating its power and beauty. I was in awe and wonder, mesmerized and unafraid. I felt empowered.",2022-04-22 19:44:54,0,2,1404033766784944,780839497,"Water is often associated with emotions, the unconscious or spirituality. With the native woman and the wonder of the third dream I’m certainly getting spiritual vibes. I’m wondering if they are giving different views on the same scenario? In the first its saving from facing the waters through unnatural means (the helicopter - often a symbol of ego as it rotates around itself); the second is a spiritual journey based in nature, the third, unguided wonder, but maybe lacking understanding?",2022-04-24 15:04:30,353,111,I dreamt over three consecutive nights with the element of water in it…,
810,100015560437209,"Last night I dreamt a typical, nondescript dream, but then my dream was interrupted. It quite literally felt like someone had hacked my brain with an extremely realistic and vivid video that was being broadcast; it almost felt like a subliminal message being flashed quickly. It was a dark forest at night as I faced a line of trees, presumably the edge of a forest. A metal sign hung from the middle tree in front of me that had the feeling of a No Tresspassing sign. Besides the illegible text at the top, there was an all-seeing eye right in the middle. Suddenly red and blue lights flashed behind it alternatively, like cop car lights, VIVIDLY and almost neon and overly saturated. Fog started rolling out behind the sign from the lights, and the “video” started zooming in slowly towards the sign while rotating. The focus was always on the sign. After that, I returned to my nondescript dream that I was in prior to that. It very much felt like someone had hacked my dream to show me this scene, like an urgent message. It didn’t feel like I personally was there, rather that someone had filmed it objectively with the intention of sending it to me.",2022-04-27 03:20:54,1,2,1409063906281930,1317912160,"Seems like you were looking for some kind of answer to something you didn't know (the dark forest, foggy) and we're looking for a sign from your intuition. The sign could be referencing a ""sign"" and the eye seems to symbolize looking for clarity or third eye chakra, especially with the colors in the dream merging to purple, the color associated with the third eye chakra, the site of our psychic awareness.",2022-05-01 14:55:20,323,84,,
1322,637325354,"First night of dreaming: I was running away from a day time rain, the skies were a beautiful bright blue. It was coming after me, I didn’t want it to touch me. I was jumping from roof top to rooftop in a place that resembled the favela of Brazil. Suddenly there’s a helicopter and someone who I can’t see their face reaches their hand out to me and pulls me inside before the rain could touch me. I’m dry and saved. I wake up. Second night of dreaming: I’m now wet, the rain has touched me. I’m in a forest somewhere. There’s a women who feels like a spirit. I only see her from the back, I can’t tell her age wether she’s young or old, maybe she had white braided hair and wearing native clothes. she’s running somewhere and I feel like I must follow her, so I do. She leads me to shelter. I wake up. Third night of dreaming: I’m alone and dry. I’m on a beach somewhere, and in the distance of the horizon is the most magical scene I’ve ever seen. There’s a massive tsunami wave touching the skies like it was reaching out for heaven, wide as the eye can see everywhere I look from left to right. It stayed in it’s place, just flowing up, it wasn’t coming after me. The sunset was shining through it, illuminating its power and beauty. I was in awe and wonder, mesmerized and unafraid. I felt empowered.",2022-04-22 19:44:54,0,2,1404548846733436,1721451638,"Water would typically represent the unconscious and/or emotions. Interesting that the tidal wave was not destructive. I would ordinarily think it might represent the power of subconsciously repressed emotions, running away from them like the first dream suggests, but probably not if it left you struck by awe and wonder, empowered. The woods is sometimes said to be a symbol of the Self.",2022-04-24 15:04:30,353,74,I dreamt over three consecutive nights with the element of water in it…,
1324,1057907057,I was at some yard sale and saw a beautiful carved desk. It was an antique and very detailed. I reach into a small drawer and drew out a big wad of money. Very old money - and I stole it. then I woke up. I wonder what that dream means.,2022-04-21 22:27:10,0,3,1402953123559675,100009042510759,Taking money from the desk symbolizes taking something or claiming something that is not yours for yourself when it not yours. This is the guilt. This ornate desk symbolizes someone else’s creativity. You are claiming something that is not yours in the dream.,2022-04-24 15:04:34,134,48, ive had other dreams where I steal jewelry from an old jewelry box. So this dream is kind of a repeat which usually means its important to figure out (or I will keep on having these dreams)., Please...im not a thief -\-\ but I had the strong knowledge that I was being very wrong and sneaky.
