,user_id,post_text,post_time,likes,comments,comment_id,commenter_id,comment_text,comment_time,length_post,length_comment
739,1162586654,"I had an interesting dream , i am not into politics to make it clear ( remove post if needed). So in my dream was President Joe Biden trying to take over my car Lol and take off with it , can anyone tell me what it might mean? thanks",2022-04-28 18:51:44,0,2,1409108336277487,100012580902500,"It would depend upon what the symbol ""Joe Biden"" means to you. Your thoughts, feelings, opinions of him. Then you have to remember that people in our dreams often symbolize aspects of ourselves. So what part of you that is like Joe Biden in some way has recently taking control (take the wheel)? Does that remind you of a situation that happened recently? Sometimes other people in our dream do represent someone in our life, so it's also possible that Joe Biden symbolizes someone in your life that took control in some situation recently.",2022-05-01 14:54:05,53,108
740,1162586654,"I had an interesting dream , i am not into politics to make it clear ( remove post if needed). So in my dream was President Joe Biden trying to take over my car Lol and take off with it , can anyone tell me what it might mean? thanks",2022-04-28 18:51:44,0,2,1409478989573755,100009591412301,"It means you feel helpless about situations involving government and laws. Usually when people dream about driving cars they have poor control over the car. That dream symbol is a feeling of lack of control over your life. The president taking your car represents feeling a lack of control over laws or government. Might not be that you didn't want him to win, but that you feel certain things government or authority controls has a negative impact on you or society.",2022-05-01 14:54:06,53,88
744,100005532094288,"So I have weird dreams quite often and they are usually very vivid.

Backstory I don’t know if this could be related to the dream so my son (toddler) has and random scratches on him could be from himself through the night we recently changed diapers due to saving money and we noticed during the day he would scratch his back area where the diaper was. he sometimes has scratches on his head or other places. We have changed back diapers now to see if the diaper was the problem he also has a form of eczema so he has itchy skin at times . I told my husband it freaks me out cause my mom brain over thinks and since he wakes up with them in the morning I think what if a ghost or something. My husband reassures me there is no ghost .

Anyways last night I had a dream and The dream was
I wake up and go to my son to get him out of his crib and he has scratches all over his tummy and back and I freak out send a video to my hubby .I go sit on the bed with him and I remember just being so scared in the room. We wind up at some hotel and it’s me and my sisters and hubby and we all just hanging out and I ask him if he has watched the video he hasn’t that he left his phone and I tell him about it and he doest take it serious so I try to leave and I’m in the parking lot and my car is next to another vehicle and it has a walker in between it I assume it was my great grandma because she used a walker ( she has recently passed )
I open the door slightly and turn the key and then go to passenger side to get in when I noticed my fiancé turn off the car and say your not leaving . Some more stuff happened the scene changed I was at my grandma house in the backyard and the fish was jumping out the water . I often dream about the pond of my grandparents backyard but I don’t think it has to much meaning in this dream . ￼

Honestly it could be me just overthinking so much that I’m having dreams about it but I hope he’s okay and if anyone can let me know if their is a meaning to this dream that would be great.",2022-04-28 20:01:53,0,1,1409473779574276,780839497,"In my opinion all dreams have meaning, but being a symbolic message they can be really odd.

My suspicion is that the dream characters are symbols of aspects of yourself and not about those people external to you in waking.

In that context I'd see your child as either an inner child aspect or maybe, and I think given the scene with the car as a symbol of the personal journey this is how I would lean, that he is a symbol of your personal development (the new version if you that has come out of you).

Your partner I think is representing your intellect (masculine as thinking vs feminine as feeling). So I would see this as saying your innrr child or developing self has been attacked but you don't understand how or why, and are intellectually refusing to contemplate it.

And in that refusal you are as a result also refusing to continue your journey (not driving).

I think the walker might be tied to that too, like you have the option to engage your analytucal mind and figure what is causing this issue and resolve the problem at its root, or you can stop your personal growth journey, put up with the symptoms (walker as a support dealing with being in a disabled state).

Thats not the only way to look at these symbols though, just how I see the dream patterns.",2022-05-01 14:54:12,447,261
781,1349028425,"I had a dream last night where I was flying but I was vertical and flying like a ballerina in the sky! I was dancing in the air basically… like I was in someone’s house then I flew out and was doing pirouettes in the air LOL and it was absolutely so amazing, graceful, and so euphoric! What could this mean!? I’ve had dreams of flying before but never vertically and like a ballerina…",2022-04-27 13:29:59,1,2,1407928336395487,726774658,"Hi Tara, beautiful dream. Did you try to draw it out?
I can totally understand how it would fill you up with exhilaration upon waking.
It has the feel of accessing higher states/
frequencies✨💫
Thank you for sharing your dream",2022-04-24 14:54:48,84,44
784,100014287803872,Had a weird dream about city building probably thanks an almost unhealthy addiction to city builder games lately only except the theme of the dream was a problem with strays cats and that they were breeding like rats or rabbits with literal thousands upon thousand cats and kittens everywhere that they would uncomfortably climb your legs and you wouldn't know where to step afraid to step on any.,2022-04-28 16:42:14,0,3,1409057392949248,560345596,Does the game itself or your addiction to playing the game give you any anxiety? The breeding suggests something is getting out of controll.,2022-05-01 14:54:52,70,26
785,100014287803872,Had a weird dream about city building probably thanks an almost unhealthy addiction to city builder games lately only except the theme of the dream was a problem with strays cats and that they were breeding like rats or rabbits with literal thousands upon thousand cats and kittens everywhere that they would uncomfortably climb your legs and you wouldn't know where to step afraid to step on any.,2022-04-28 16:42:14,0,3,1409061282948859,1317912160,I was thinking along similar lines as Alexandra Moulding and that stray cats multiplying might be you neglecting other needs more and more as you get sucked into playing the game.,2022-05-01 14:54:53,70,32
790,690923262,The dragon's fiery breath. I was sculpting newspaper to create an art piece. I knew how to utilize the dragon's fire breath and place pieces just so that it burnt off the right things. And where to stand not to be burnt as it was flying around trying to burn people. I taught someone else how to do it. In the art piece was also some vital text we needed that only became seen after the dragon fire had burnt the paper.,2022-04-28 09:24:27,0,3,1408710686317252,780839497,"Maybe it has to do with ""assimilating your dragon"" - which I would see as turning what previously held you back (like self criticism) to a tool that refines your craft.ie using self criticism to produce a quality outcome rather than causing you to give up.",2022-05-01 14:54:59,90,51
791,690923262,The dragon's fiery breath. I was sculpting newspaper to create an art piece. I knew how to utilize the dragon's fire breath and place pieces just so that it burnt off the right things. And where to stand not to be burnt as it was flying around trying to burn people. I taught someone else how to do it. In the art piece was also some vital text we needed that only became seen after the dragon fire had burnt the paper.,2022-04-28 09:24:27,0,3,1409087206279600,1317912160,Seems to be about being very good at taking constructive criticism or not allowing angry outbursts of others to destroy your self esteem but rather to be an instructive lessen,2022-05-01 14:54:59,90,30
797,1432422687,"Interesting dream I had last night where I can communicate with the hosts of a live cooking show. I asked if I can have a sample of what the host is cooking and I got a small sample to taste. Also, I asked if I can get a shot of the alcohol in the background and I got a shot. How is that possible??? Communicating with people on live television, while watching their show in my living room???",2022-04-26 12:20:43,0,2,1409115312943456,1317912160,Dream could be about you asking for what you need to feel fulfilled in your family life. The fact you are communicating with the television might be you are envisioning doing this or how this communication will be received. It might also indicate it seems a little unrealistic to you.,2022-05-01 14:55:07,89,53
802,771069647,I had a dream last night where I was like in the store with my boyfriend and this girl who I don't recognize from real life seem to have a platonic connection to him but also seem to like maybe have had something with him in the past whether she had a crush on him or he had a crush on her or something in the dream.. was like going up to him and like rubbing his back and like touching him and stuff and though it seemed platonic I was like there too and then people kept commenting on how great their chemistry was when they weren't dating and then I was feeling really stupid trying to grab his hand and feeling like I was being pushy or something.. witching like real life this is not how our dynamic act is at all like there's no girl threatening or anything,2022-04-27 17:13:41,0,3,1408335259688128,100009042510759,In this dream you are feeling threatened by this unknown girl. In the dream she definitely is connecting with him. Could you be feeling insecure about your relationship?,2022-04-24 14:55:15,156,31
803,771069647,I had a dream last night where I was like in the store with my boyfriend and this girl who I don't recognize from real life seem to have a platonic connection to him but also seem to like maybe have had something with him in the past whether she had a crush on him or he had a crush on her or something in the dream.. was like going up to him and like rubbing his back and like touching him and stuff and though it seemed platonic I was like there too and then people kept commenting on how great their chemistry was when they weren't dating and then I was feeling really stupid trying to grab his hand and feeling like I was being pushy or something.. witching like real life this is not how our dynamic act is at all like there's no girl threatening or anything,2022-04-27 17:13:41,0,3,1408755312979456,780839497,"If he represents a part of you maybe it is related to a nature of not seeking help, or rejecting offers of help out of a feeling it is cheating you of your power or something? So you act in an odd way in response to external support?",2022-05-01 14:55:15,156,51
804,771069647,I had a dream last night where I was like in the store with my boyfriend and this girl who I don't recognize from real life seem to have a platonic connection to him but also seem to like maybe have had something with him in the past whether she had a crush on him or he had a crush on her or something in the dream.. was like going up to him and like rubbing his back and like touching him and stuff and though it seemed platonic I was like there too and then people kept commenting on how great their chemistry was when they weren't dating and then I was feeling really stupid trying to grab his hand and feeling like I was being pushy or something.. witching like real life this is not how our dynamic act is at all like there's no girl threatening or anything,2022-04-27 17:13:41,0,3,1409084596279861,1317912160,"Do you feel a good friendly connection with your bf now but it seems like there was more chemistry before you started dating? Maybe the honeymoon phase of the relationship is ending but you wish to recapture the tingly excitement? If so, the fact it is feeling more platonic now might feel threatening to you.",2022-05-01 14:55:15,156,59
805,1189246925,"Dreamt last night that I was trying to reach a drama/acting class but there was this huge hole in the ground and I didn't fancy the ledge to access it, then some dudes appeared and were aggressive ansomehow my pants dropped an the dude slapped my todger an he started squeezing my testicle so I sqoze his whiles saying iv already got 3 kids mate I don't need mine wel let go on 3 but he wouldn't let go. My nuts were hurting when I woke up 😫",2022-04-28 15:47:26,0,2,1409062606282060,560345596,"I feel this is about your masculinity. The dream suggests that there is a need to put on an act of some kind, or perhaps you have a habbit of creating drama in your life. I feel you do this to avoid an emptiness that is present. All the people in the dream represents a part of you, so there is a part that is a bit aggressive, perhaps gets confrontational
or wound up at times. I feel the dream is wanting to draw attention to your masculinity, that might be to do with your sexual appetite or your own sense of what it means to be a man. I feel the comment you make at the end is a reminder that with 3 kids you really don't need to put on an act or prove anything. It's ok to be soft and gentle. Maybe there is some pain for you that drives your sense of ""manhood"".",2022-05-01 14:55:17,93,173
807,100015560437209,"Rough drawing attached for reference below!

Last night I dreamt a typical, nondescript dream, but then my dream was interrupted. It quite literally felt like someone had hacked my brain with an extremely realistic and vivid video that was being broadcast; it almost felt like a subliminal message being flashed quickly. It was a dark forest at night as I faced a line of trees, presumably the edge of a forest. A metal sign hung from the middle tree in front of me that had the feeling of a No Tresspassing sign. Besides the illegible text at the top, there was an all-seeing eye right in the middle. Suddenly red and blue lights flashed behind it alternatively, like cop car lights, VIVIDLY and almost neon and overly saturated. Fog started rolling out behind the sign from the lights, and the “video” started zooming in slowly towards the sign while rotating. The focus was always on the sign. After that, I returned to my nondescript dream that I was in prior to that.

It very much felt like someone had hacked my dream to show me this scene, like an urgent message. It didn’t feel like I personally was there, rather that someone had filmed it objectively with the intention of sending it to me.

l somewhat understand the significance of the forest and the eye, but what I can’t wrap my head around, is the feeling that someone or something intervened in my dream to show me this bizarre image. It felt like it was warning me of something, neither good nor bad, just that it was urgent. I’ve never experienced this sensation of my dream being taken over like a breaking news broadcast before.",2022-04-27 03:20:54,1,2,1407814899740164,780839497,Well they are talking about putting ads in dreams which is why I'm suddenly keen on lucid dreaming so I can click the skip ads box.,2022-04-24 14:55:20,323,28
810,100015560437209,"Rough drawing attached for reference below!

Last night I dreamt a typical, nondescript dream, but then my dream was interrupted. It quite literally felt like someone had hacked my brain with an extremely realistic and vivid video that was being broadcast; it almost felt like a subliminal message being flashed quickly. It was a dark forest at night as I faced a line of trees, presumably the edge of a forest. A metal sign hung from the middle tree in front of me that had the feeling of a No Tresspassing sign. Besides the illegible text at the top, there was an all-seeing eye right in the middle. Suddenly red and blue lights flashed behind it alternatively, like cop car lights, VIVIDLY and almost neon and overly saturated. Fog started rolling out behind the sign from the lights, and the “video” started zooming in slowly towards the sign while rotating. The focus was always on the sign. After that, I returned to my nondescript dream that I was in prior to that.

It very much felt like someone had hacked my dream to show me this scene, like an urgent message. It didn’t feel like I personally was there, rather that someone had filmed it objectively with the intention of sending it to me.

l somewhat understand the significance of the forest and the eye, but what I can’t wrap my head around, is the feeling that someone or something intervened in my dream to show me this bizarre image. It felt like it was warning me of something, neither good nor bad, just that it was urgent. I’ve never experienced this sensation of my dream being taken over like a breaking news broadcast before.",2022-04-27 03:20:54,1,2,1409063906281930,1317912160,"Seems like you were looking for some kind of answer to something you didn't know (the dark forest, foggy) and we're looking for a sign from your intuition. The sign could be referencing a ""sign"" and the eye seems to symbolize looking for clarity or third eye chakra, especially with the colors in the dream merging to purple, the color associated with the third eye chakra, the site of our psychic awareness.",2022-05-01 14:55:20,323,84
811,770120591039604,"Hello, first post on this group, thank you for accepting me.
I had a dream this week that I was getting married to someone I didn’t know.
I could see guests arriving but they were all dressed in very casual clothing, where I was getting ready to put on my wedding dress which I never got to see, I woke up before the actual wedding.
Whilst getting ready I was very disappointed that a close friend hadn’t turned up for the wedding and was then hoping that my unknown groom wasn’t going to show.
I remember reading cards from guests congratulating me on getting married, it was only my name on the card.
It’s all very strange, can anyone hazard a guess?",2022-04-28 14:15:35,0,1,1409058102949177,560345596,"I feel the dream is asking to make a commitment to your masculine/
thinking side at the moment because that is missing right now.",2022-05-01 14:55:24,142,25
813,905592076730541,"Reoccurring dream help needed please and thanks! ￼

Topics: Dorm, pets, plane, family and packing ALL important belongings.

Hello I have been having a lot of dreams about college. I never went to a university or dorm of any sort.

Dream: packing up my dorm room trying to make sure I have all of my stuff because Once leave I can’t go back. In previous dreams I can never get everything packed to fit in my bags and take with me. last night I had family helping. my (divorced sense I was age 1) mom and dad helped. My dad drove out to wherever I was to put big things that wouldn’t fit on plane In his tiny car. My mom flew out to help. once we were ready to get on plane to head home my kids and cat showed up. I watched as they all buckled up and got ready for take off. But I was outside the window/door watching. I ended up missing the flight as it took off I was panicked. Not for me for my mom because she would be worried about me left alone in an unfamiliar place so late at night￼. I told her I’m ok I’ll catch the next one that was coming at 3 am. No biggie. ITS Ok! IM OK! is what I was yelling to her as the plane took off. The people in the airport looked worried for me till i said no I’m good I’m worried about her worrying. Then all the sudden I’m back in dorm room packing with my dad. He had helped take all the pictures of loved ones and special things down off the walls. We had almost everything packed up he was fitting my king size bed in his tiny car along with other large objects. I was just going to ride home with him I though why wait for the next plane. He said he was going to come back Monday and buy a pice of furniture I was leaving behind and even though I wanted the piece still I was like ok my loss his gain. He’s helping that’s what’s right I’ll find a new one. Then all the sudden he was gone and one of my kids was with me. we were packing anything else we could find before the next plane came. Odd thing here was we were packing purses and other to go bags into our bag to bring. Once I was on the plane my kid turned into one of my dogs and our other dog was outside the plane barking and now it was snowing. I looked out the window saw her and told the people not to take off. They opened the planes long back hatch like on a military plane to let her in and she came running up. I could feel the coldness coming from her. then i watched the snow melting once she sat next to me and I could feel the warmth of her snuggle. Then we were ready to take off but I told them I had to pee before the plane took off. The flight attendant was not happy bc I did the same thing last time before the plane almost took off. Turns out I had to pee for real so I got up and that was my dream.

Normally I can’t find my ticket or lose track of time is why I miss plane. I also never have helpers or get packed up as far as I did last night. The only thing that was holding me up from taking off this time was my bladder. The one time I did take off on the plane in the dream the windows were open and my pets were all stuffed in a crumbling cage bc they had to be in cages to be on the plane. This dream last night they were allowed on with leashes or without like
Mine that almost got left behind. I saw people get on with their dogs and they each had a dog leash on one red one blue. ￼

Thanks In advance for any input￼ and for sticking with me I know I have horrible spelling and grammar issues. 💟💡",2022-04-26 13:24:32,0,2,1408098999711754,1317912160,"Hello, the dorm could be about independence as college is a time in life when you move away from the support of family to live on your own and make your own decisions. It can also be about some learning from life experiences that you were reflecting on.You have support of your parents in the dream but they can be representing your rational (dad) and emotional (mom) sides. You seem to be quite capable on your own and more worried about taking care of others than worried about yourself. Plane trips can represent life aspirations or spiritual journeys. With your daughter being almost left behind, left out in the cold and then feeling her warmth and having to pee it would seem you may have some feelings or worries about her growing independence that you dislike. She could also be representing an aspect of you and indicating that deep down you really do have some tentative feelings about your situation yet you seem to regain your center easily with the knowledge your family is there for you and you for them.",2022-04-24 14:55:27,786,193
815,100042198102617,"Hello

I had a dream about my auntie which my great auntie she's my grandma sister, and my granny is deacesed but anyway I had called my auntie on the phone her name was Bessie but she didn't answer she hasn't been answering since. She has been going back and forward to the doctor's and stuff she says she my have cancer and my granny died from it but I believe she will pull thru it. But in the dream she was shocked after I had called her when she didn't answer me and my old man that I'm with now we had went to her house and remind you! She lives in Winona Ms so we we're in saint Louis Mo, in the dream but some how I got to Winona Ms fast and went up there to see why she didn't answer her phone because in real life she hasn't been answering because she has been going back forward to the doctor's so the reason why I'm asking this me and my old man went up there she was getting out the tube and I had went in to look at the clock and she looked surprised about me coming up there with Carl so I don't know and when I call now she barely answer so what does that dream means?

Thank u",2022-04-27 20:52:33,,1,1409012849620369,100023865227789,I think you’re just worried about her and want to hear how she is doing. The clock may represent that you feel it’s been a long time since you heard from her.,2022-05-01 14:55:29,244,38
818,100042198102617,"I had a dream about my man/ friend it's a long story how he became to be my old man but anyway I had a dream about his daughter when I texted her to help Carl out because he forgets alot to help him with some paper 📜 she came over to tell him to come outside and we we're somewhere nice. By a fire place and stuff what does that dream mean?

I had a dream that I seen my brother on my dad side and I got on the driver side to go see my grandparents who are now deceased but in the dream I was trying to see my grandma and my granddday. And I don't know why I passed my brother up when I know he be up there I wonder what that was all about it can anyone tell me what this dream mean?.

I had a dream about my old god folks right a.nd she was in the same place where my old man dream took place for some reason I asked her how her mom and them doing n she said she didn't know she doesn't talk too them anymore. But I know in real life they do for real though so what was going on with that dream what does it mean?

Thank u I hope someone can help me",2022-04-28 14:35:41,,1,1408995769622077,100023865227789,"The first dream could mean that you’re comfortable with Carl and take good care of him.
The second dream could mean that you want to be in the drivers seat so that you’re in charge of where you’re going.
The third dream could be about communication and not talking with family, either your real family or else they represent some wise advice you need to hear.",2022-05-01 14:55:33,240,76
830,1699213127086289,"What could this dream mean?

I had a dream that my husband was telling me that he couldn’t come home the way he was out here in these streets. In the dream the girl that caused problems in between us actually moved on in her life. He ended up playing this song https://youtu.be/xycPAo_ncnE

Could this mean something?",2022-04-22 14:38:33,0,1,1408973956290925,100023865227789,"The song is about a man who is still thinking of another woman, so maybe you feel he is still thinks about her and can’t give his heart to you completely.",2022-05-01 14:55:40,65,35
837,300100117,"The other night I had a dream that my crush gave me a ring. I don’t know if it was an engagement ring or not but it was just on my finger. Like how Dorthy got those shoes lol. It was ugly. It was like a rock candy ring pop and it had this big glass looking thing over it that was engraved but I couldn’t see it. Someone pointed it out. It was either to show that I should have respect or that I’m taken or both. Then they asked if I was going to keep it cuz it was so weird. I wanted to keep it.

In real life he just broke up with his girlfriend and said he’s giving up. He knows I like him. I just want him to be happy no matter who he’s with.",2022-04-20 01:34:32,0,1,1408990406289280,100023865227789,"Since the ring is ugly, there might be some drawback that you are thinking of. Maybe it’s possible he’s not really giving up on her? Or you think what he has to offer won’t be very good for you, but you’ll take anything...but the engraving is reminding you to have respect...for yourself or for what he’s feeling? Maybe it’s too soon since he just broke up. Jessie Morgan",2022-05-01 14:55:43,162,90
838,100001518413766,"So I woke up pretty anxious bc I had the craziest dream that felt like it lasted forever!
I remember going into a store and my mouth hurt and was swollen really bad and it looked like a huge white tooth was trying to come through my gums…I was in a store and couldn’t afford much so everyone who owned the store gave me all these nice things for free including (two white owls) that I was bringing home to take care of! Owls already scare me due to everyone in life telling me it’s bad luck to see owls…then on top of all that , my body felt like it was trying to wake up but my mind wouldn’t let me! Like sleep paralysis! Can anyone ease my mind and help me!?",2022-04-28 13:19:02,,1,1408990376289283,557550769,"A tooth can be a symbol of power - white teeth a symbol of personal freedom. I believe that it may be time to stand up for yourself, stand in your power and speak your own truth. It might not be comfortable for you. When we are passive people and we try to be assertive, we feel like we are being aggressive. You can still be respectful of others and speak your truth. White owls in my experience mean some sort of change is coming that you were not expecting. I also view owls as messengers or bringers of intuitive insight, wisdom, a knowing of spiritual things. I think this is a wonderful dream. I think it shows that you are growing and opening up as a person. I hope that helps.",2022-05-01 14:55:45,147,146
839,100067494608853,"Hello fellow dreamers. So I had this dream a few days ago and again last night. Same thing happened in both, but different people.

The dream started out in a familiar house. Nothing was strange or anything just the people in the dream and myself chatting and having a good time. After a little bit inside we go outside. Everyone is just sitting there chatting as I am spaced out looking at the moon. Then I turn and tell everyone we are no longer on earth. Everyone asks me what I mean and I point. The moon I was spaced out into was 3 moons. The sky was a light pastel purple/blue and I tell everyone we are on Jupiter. Nobody believes me and tells me it was all just a reflection. I woke up after someone kissed me.

That is all that I remember from the dream, but it’s been one of them dreams that constantly have been running in my awake life so I’m curious on what anything about it could mean especially since it’s been twice with different people in less then a week.",2022-04-24 16:47:21,,1,1408967166291604,100023865227789,The planet Jupiter represents expansion and everything going well. The sky colors are peaceful and spiritual. Maybe you need to believe that things are better than you think.,2022-05-01 14:55:46,209,31
867,300100117,"Had the worst dream. Dreamed I moved into my cousins house, I can’t stand the oldest one she’s a dictator. I tried organizing my stuff in my other cousins room that I’ll be sharing and I just couldn’t. I had no space and their cat was eating my cats food (uncles allergic to cats so no cats) I was wondering why I had to give up living in my place and my mom said I had to rent it out for extra money. I heard some yelling outside the room and realized it was the cousin I can’t stand and was wondering if I could stay in the storage unit that I put all my furniture in.",2022-04-22 14:37:49,0,1,1408976989623955,100023865227789,"You’re trying to organize and get stuff sorted out, but can’t do it. It’s an impossible situation that makes you want to put it in storage so you don’t have to deal with it.
Maybe your life seems unmanageable at this time.",2022-05-01 14:56:13,135,54
868,771069647,"I just had the shittiest dream. I was sitting with people from high school but older now and like I was in a bad mood where things kept irritating me and I kept feeling overly sensitive or jabbed at though everything was fine and I walked away like almost a gamtrum.. one.. because I wanted the attention, for them to chase to make sure I was okay but I don't even think I knew why I was upset.. I just felt like moody and couldn't help it and walked away twice.. and the next time I waslikeim sorry it's not you guys just trying to get myself out of a bad mood.. then in the next room this guy I knew forever, family friend who has severe anger mood issues was being nice and him and his mom were offering food, randomly tells me he doesn't feel well, they're trying to be almost overly nice.",2022-04-22 18:13:07,0,1,1408971449624509,100023865227789,The dream may be reflecting that when you’re angry you aren’t able to express it and feel you have to act nice. You may be overly nice so nobody suspects how you really feel.,2022-05-01 14:56:15,171,40
869,100005438610826,Hi guys I dreamed I was fishing …line got stuck and went down there was a shark and another attacking each other on the line and they kept coming I kept being pulled until I let go and went up what does it mean?,2022-04-23 19:53:25,0,1,1408969582958029,100023865227789,"Maybe there’s a situation involving people you know that are trying to involve you in their problem, and you should just let it go.",2022-05-01 14:56:16,45,28
870,665267434576063,"I have this dream every year and I don't understand it...

It's a dream about my grandparents and I travel to my grandma's friends house. We get the house tour then my grandma and her friend leave, grandpa takes a nap and I'm stuck on the couch with only a recorded sports show that works and their cats near me. They never state they have a son that lives with them but I eventually enter the upstairs looking for someone to help me shut the show off and I find their son my age. We start talking and making out then we have sex til his mom catches us then he brings girls over and it flashes to me being a ghost stuck in the house watching him be with girl after girl while I'm stuck watching the same recorded episode and ""petting"" the cats and me scaring the girls he brings home. But it never shows why I'm a ghost.",2022-04-25 21:05:02,0,1,1408963372958650,100023865227789,"Being a ghost can mean that you feel people don’t see you for who you are, and nobody is listening to you. The boy could mean that you need to be more self confident. Petting the cats can mean you’re trying to soothe your feelings.",2022-05-01 14:56:17,176,53
871,554421340,"I thought I'd share a beautiful dream I had last year...

I dreamed I was a man with a female friend. She showed me her greenhouse solarium with beautiful healthy green plants and glass structure. Then led me outside through an open doorway. It was nighttime and the whole sky was filled with bright stars.

She cast a spell to bring out to make the inner self, the animus and homunculus, visible. She and I thought the spell was for herself and didn't work. But illuminated white ghostly figures appeared to me above, calmly pacing the green grass above us, with the stars in that background.

The ghostly figures were of a woman in white with a peaceful male lion.

I didn't understand and for a minute was agitated asking does anyone else see? The woman and a quiet little small dark terrier who was there barely seen like a friendly shadow they could not see the white figures above.

The woman became calm, content, and knowing as her spell had worked. It showed the inner self of me instead of herself

The images of the peaceful woman in white with the peaceful lion were similar to the Strength card in tarot

And the terrier reminded me of the dog in the fool card, meaning to trust the devotion of your own small shadow intuition and instinct which protects you from harm as you try new adventures innocently",2022-04-26 11:52:30,,1,1408762392978748,780839497,"Interesting dream. Reassurance about inner work working do you think? At first it doesnt seem to have any impact but there is something projected that is difficult to see, but once you see it, peace and contentment?",2022-05-01 14:56:19,260,42
872,1435322686886857,"I had a dream that I was pregnant. I was 4 or 5 months pregnant in the dream. In the dream I was sleeping next to this blogger but she was really nosey. She was there to blog my business to others that wanted to know. My cousin was telling people that I was pregnant but calling me my first name that I tell people not to call me by. In the dream I was holding my son but still was pregnant. So I just got out the shower and etc. I wanted to bath my son but my son bathtub was in the sink instead. In the dream I felt so unprepared but I had my husband father, his help, auntie and everyone else help with our son. I mistakenly dropped my son on his head and his neck broke but come to find out that was a toy instead of my son. The blogger lady yelled at me saying that they are just crayons. I was shook because I was bathing him in the bath tub but the water was too high. my husband was saying his water was too hot for him. Let me remind you I was still pregnant but holding my son at the same time. Then I asked people for help finding my son. In the dream I was going crazy asking for people help looking for my son.",2022-04-24 17:30:19,0,1,1408774969644157,780839497,"I think it is something developing, that you ate being careful to do the right thing, but mistakes are made, its a learning experience maybe, even so you deeply care about results?",2022-05-01 14:56:22,253,37
873,100026221010988,Hello new to this group!! But I think I’m going to love it! Why do I always dream of me having a baby? I’m not in a relationship.. I think I’m content with not having 1. But there’s always a newborn girl in my dreams and I’m pretty sure she’s mine. Also does anybody else always dream when they fall asleep? I woke up out my sleep 4 times and 4 times I either resumed the same dream or another one of my reoccurring dreams would start. I remember my dreams every night unless I’ve been drinking. Is that common? I will post more about them but if they are terrifying I literally tell myself this got to be a dream and wake myself up.,2022-04-26 03:48:24,0,2,1408596879661966,100009042510759,Having a baby is about starting a new something in life. This dream has to do with your path.,2022-05-01 14:56:24,151,21
875,100064151898107,"First post! I posted an anonymous post, didn’t mean for it to be anonymous. It was just about how I started dreaming daily about 8 months ago which is wierd and freaky anyways:

Dream last night.

I was at my ex bfs house “we split in real life 1.5 years ago, I had to leave because of DV” so in my dream I was at his house but it was mine. I think I was in school had to study or something. My study buddies came over and they FLEW over 😂I thought it was so cool and this guy can’t remember a face, taught me how to fly. I started flying everywhere around the neighborhood!! I saw him do a flip, so I tried one but I immediately fell to the ground because I was to fat. He told me to fly better I had to lose some weight. I then proceeded to fly around. I flew to the neighbors and started swinging one arm on a tree and they where shocked I could fly. I told him I got the vaccine moderna shot and if he got it to he may also be able to fly 😂. Anyways now I’m back at home inside and there is a fight across the street and the guy has a gun. I had to hurry and get my mom, neice and someone else inside this car but it was like a clown car 😂😂. We all got in and I made them stay real quiet and I hurried it out the front door and down the street, it was so stressful. I woke after that.

In real time I woke at 5AM to a beeping in my ear like a car door for 5 seconds, that freaked me out and I started thinking I was hearing things so I didn’t go back to sleep till 6.

Then I went back to sleep for 2 hours, I just woke up BUt! For the first time in my dream something wierd happened. I was hanging with my brother, (prior to this part of my dream I was doing something but I can’t remember what I was doing.)we where In his van and I STARTED TELLING HIM ABOUT MY DREAM… from when before I woke at 5AM 😂 so crazy! Then I went on to someone breaking into my car and she stole my stuff, she was homeless and with other people but also lives in a sober house. She gave me back one pair of shoes and I finally got the other one from her after threatening her. I took the box home and they where diff shoes. I took them back to her and freaked out on her yelling. Her and her friends started looking for the shoe. It was taking forever; she got in my face and I told her to get out of my face or I would fight her. She didn’t so I punched her but it was a slow punch, I hit her face where her glasses where and didn’t think it hurt her but she said OWE and started crying. We where all of a sudden in her sober house and I was talking a bunch of smack to her and her friends calling them low life’s. Then I told them to go get a drug and alcohol assessment and I helped them with resources 😂 the girl that needed to find my shoe left to find my shoe in a golf cart full of her stuff. So I asked her roommate where her other stuff was and she showed me bexause I was going to take some of her stuff as collateral until she got me my shoe. But it was all baby stuff and I didn’t wanna take her baby stuff. All of a sudden I was on the roof my mom was there and someone else idk who and I thought I was to fat for the roof and I was going to break it. Then all of a sudden it was not my real mom but it was my street mom and she was nice and helped me and showed me where the girls food was. I messed up her cupboards and took some of her food. (I have clients in real life for my job) one of my clients I haven’t heard from was in my dream and I told her you neeed to call me you are not in compliance and she shut the door on me. I was irritated but I left and remember thinking in my dream about daily stuff it’s wierd. Anyways I walk outside and it’s like a beautiful Christmas wonderland and these 2 men said hello to me really nice but I felt like they where only nice bexause they wanted me to buy things from the venders at the park… it was snowing… then I woke up.

Sorry if that was a lot. I left a lot out.",2022-04-24 17:21:21,0,1,1408822666306054,780839497,"hmm the left out stuff could be significant.

What I'm picking up is a lesson you need to learn from your past relationship (your ex's school that is your school) and I suspect it relates to how you interacr with others (the second dream with talking smack to people in some way being tied to weight issues? Also tied to vaccines too? And trying to sell something for non-altruistic purposes...?",2022-05-01 14:56:29,919,80
