,user_id,post_text,post_time,likes,comments,comment_id,commenter_id,comment_text,comment_time,length_post,length_comment
1464,1472175687.0,"I had some dreams last night, one of which was particularly interesting. I was going to the bathroom, and as I sit on the toilet (which I don't think has so much to say here - I think it's just that that is the angle from which I most commonly see the bathroom :P)
, I notice that there's a young girl (maybe 16 or so) standing in front of the shower in the other corner of the bathroom. She is wearing an old white dress, somewhat like what you see below. Having her stand there is making me uneasy, funnily enough. She doesn't look scary or anything, though. There is some sense that I can choose to acknowledge her presence or not - as if her presence is only a suggestion.
I choose to do so, and I ask her who she is. She simply lifts her arm and points her finger at me. At this point I immediately think to ask if she is my Anima, and so I do. She says no, however, but for some reason I don't quite believe her. She might be telling the truth, though - i couldn't say.

I think I went on to ask her some other questions as well, but I don't really remember any more. One of them might have been 'what are you doing here', to which I recall no answer. I'm not sure how you might even have answered that question though, seeing as it would make sense for her to be there, if she is really a part of me, just the same way it makes sense for me to be there.

Can anybody shed any light on any of this? :)",13-02-2021 20:16,1.0,4,763117000000000.0,100001000000000.0,"2 scenes, you are sitting on the toilet, she is standing in front of the shower.
These 2 scenes are comparable and have an order about them.
Eg: when one first goes to the bathroom the order is firstly the toilet then the washbasin or in this case the shower.
As you are in the sitting position to relieve yourself of old material the young girl also is now in a standing position to relieve herself of old material being the old dress.
Your old material needs to go her old material needs to go, she wants a new dress because she’s growing up.
She answered your question truthfully,
“You are you my anima”
She truthfully says no because you just grew out of her, and in fact she is out of you, she stands ready for the next stage of her development in your life as someone else perhaps no longer a girl with an old outdated dress but beginning now as a new young woman wanting to undergo a shower and and change into a new dress more appropriate with your new growth.",28-05-2021 11:43,331,202
1465,100002000000000.0,"Last night I dreamt at a wedding prep, i found a live puppy burning in the wood stove. It noticed me and got up to approach me, half charcoal, looking at me with blue eyes. I did NOT know what to do, I couldn't determine if it was better it live or die now, but it wasn't my place. I shut the door on it. I asked the 12 year old girl, who cheerily informed me her mother put that puppy in the stove. I could see her at the sink in the kitchen, like a greek matriarch, she was smiling and busy with the guests and family.

I am fkd up about the puppy. I have a stomach ache.",15-02-2021 17:04,0.0,4,760735000000000.0,1193761295.0,Pray it seems as it was a evil visitation. Greek goddesses are from the darkness. They serve that other god. It’s sign you need the Lord Jesus Christ. Only He can help you from the evil lurking about you. I’ll pray for you.,28-05-2021 11:43,138,53
1466,100002000000000.0,"Last night I dreamt at a wedding prep, i found a live puppy burning in the wood stove. It noticed me and got up to approach me, half charcoal, looking at me with blue eyes. I did NOT know what to do, I couldn't determine if it was better it live or die now, but it wasn't my place. I shut the door on it. I asked the 12 year old girl, who cheerily informed me her mother put that puppy in the stove. I could see her at the sink in the kitchen, like a greek matriarch, she was smiling and busy with the guests and family.

I am fkd up about the puppy. I have a stomach ache.",15-02-2021 17:04,0.0,4,760776000000000.0,100046000000000.0,"It's your new ability as a women it's always in culture robbed from you after you marry and have to look after the children
Not that it really is, but in Doaism the stomach is the yang element of the so-called central position Earth, and this as a qi-shen organ speaks of the exercise of intelleci

This place has become some type of den",28-05-2021 11:43,138,68
1467,100002000000000.0,"Last night I dreamt at a wedding prep, i found a live puppy burning in the wood stove. It noticed me and got up to approach me, half charcoal, looking at me with blue eyes. I did NOT know what to do, I couldn't determine if it was better it live or die now, but it wasn't my place. I shut the door on it. I asked the 12 year old girl, who cheerily informed me her mother put that puppy in the stove. I could see her at the sink in the kitchen, like a greek matriarch, she was smiling and busy with the guests and family.

I am fkd up about the puppy. I have a stomach ache.",15-02-2021 17:04,0.0,4,761772000000000.0,1721451638.0,"The puppy, an animal, might represent a instinctual/
emotional/
feeling primal aspect, as animals are often said to. The wood stove a masculine symbol, the sink a feminine symbol. It may say something about your anima.

The wedding/royal wedding/
conjunction of opposites is the goal of bringing together the oppositely related, masculine/
feminine psychological aspects, from the Jungian perspective.

Perhaps you're neglecting/
repressing your feeling function, and/or perhaps the dreams emotional force on you was to enliven the emotional response in you. Just a wild guess.",28-05-2021 11:43,138,100
1468,100002000000000.0,"Last night I dreamt at a wedding prep, i found a live puppy burning in the wood stove. It noticed me and got up to approach me, half charcoal, looking at me with blue eyes. I did NOT know what to do, I couldn't determine if it was better it live or die now, but it wasn't my place. I shut the door on it. I asked the 12 year old girl, who cheerily informed me her mother put that puppy in the stove. I could see her at the sink in the kitchen, like a greek matriarch, she was smiling and busy with the guests and family.

I am fkd up about the puppy. I have a stomach ache.",15-02-2021 17:04,0.0,4,762519000000000.0,100001000000000.0,"Have no idea only thoughts..
You are concerned about marriage?

The mother is obviously in charge of preparation for a wedding. This matriarch woman is the head of the family and she is the one in control of the wedding prep.
She is prepared but you are not prepared.
She is in the kitchen doing her part for her guests while you are stewing away in the fire.
She is strong and experienced you are young and nervous (I don’t know)
She finds herself in the kitchen which is the correct place to prepare but you find yourself in the wood oven as providing fuel for the wedding preparation fuel for the wedding food and guests.
You are completely out if your league here she’s got it all covered.
She’s not cooking you she’s in fact using you for fuel for the cooking. Without you there will be no fire, no wedding.
No food, no preparation.
It’s more abou her than you.
The puppy is not dead but severely burned.
the puppy has blue eyes it’s sort of innocent but young and innocent. And turns to YOU. You don’t know what to do? The puppy wants you to understand that he is getting burnt to a crisp herE and feeling THE HEAT of the whole thing.
Unfortunately you shut the door on it, it’s not your place to say anything about the whole arrangement at all. The wedding prep belongs to the mother and is more important than the feelings of this little pup, it’s not your place to speak up during the preparations because it’s the mother/ mother in laws place to speak up not yours.
You still don’t know what to do, you can’t determine wether to kill this all off or go through with it. But youre still inquisitive you want to know who is making you feel nervous about all this who is putting you under pressure who is in charge of all this? Why of course it’sthe matriarch just ask her daughter your soon to be wife? She’s of course happy about everything but you’re not?
Now you know who arranged the wedding prep and perhaps the wedding matchmaking?
She’s done her job well, what did you expect?
You are the puppy and your fiancé is probably the 12 year old girl?
Notice the girl is cheerily informing you? She’s definitely happy with the way her mother is preparing everything, why would you think otherwise?
In the mothers eyes you two adults are still little babies not knowing much at all. {I don’t know what to do) you ask the young girl but you’re not going to get our answer there because she obviously agrees with her mother.
The mother is at the sink!
You are in the fire!
Think about it😂",28-05-2021 11:43,138,548
1471,671457114.0,"Ok I’ve never posted before because.... well I can never remember my dreams. In fact this is a problematic post because I can’t really remember last nights nightmare in much detail but it must’ve been significant because my wife said I was crying in my sleep and it woke her up. All I remember was various different men passing through the room I was in. That is all I can remember.

How can I be better at remembering dreams? I’m not exactly known for tears. Why was I crying in my sleep? Should I be worried?

Thanks in advance.",14-02-2021 12:13,4.0,2,760081000000000.0,100001000000000.0,"I would not worry unless your feelings during the day are also negatively affected and the nightmare repeats itself. I tend to interpret groups of people as fractions of my personality. If the group is a chaotic bunch arguing wildly with each other, i consider myself not properly aligned and ordered towards a certain problem i face or my current life as a hole. Could be similar to the different man that pass your consciousness but quickly disappear, leaving you alienated by those foreigners.",28-05-2021 11:43,117,90
1475,671457114.0,"Ok I’ve never posted before because.... well I can never remember my dreams. In fact this is a problematic post because I can’t really remember last nights nightmare in much detail but it must’ve been significant because my wife said I was crying in my sleep and it woke her up. All I remember was various different men passing through the room I was in. That is all I can remember.

How can I be better at remembering dreams? I’m not exactly known for tears. Why was I crying in my sleep? Should I be worried?

Thanks in advance.",14-02-2021 12:13,4.0,2,760256000000000.0,1721451638.0,"I think the more you turn your interest and attention toward your dreams, the more dreams come into your field of awareness/
conscious mind.

Waking slowly, without turning your mind to anything in particular in the outward world, and perhaps towards the inwardly directed question 'did I dream', might help.

I believe some vitamins are known to boost memory of dreams, too.

Naps of a couple of hours often bring dreams into awareness on waking. An absolutely terrible sleep pattern is the best, I find, but I wouldn't recommend it.

I wouldn't worry about the dream, since that would rely on a particular confidence in it's interpretation,
there's little chance of pinning one down just on that detail alone. The fact that it did come into conscious awareness, and was emotional is just nature doing it's thing, making the unconscious conscious. Whatever it means, I'd consider it a healthy expression of something needing to come up and be expressed.

There is a passage from Jung that comes to mind, as an example of how the seemingly negative can be positive in dreams, ""from the symbolic tone of death, arises the symbolic tone of rebirth.""

It could, despite appearances, equally be a behaviour leading to something positive, not only negative.",28-05-2021 11:43,117,246
1478,1721451638.0,"A dream of an elephant, a symbol of the Self..

In not entirely sure of the order of events...

I was in a dim indoor setting, with Indian decor. An Indian woman in traditional clothing was beside me. She held a candle and placed it on a table nearby. She handed me a candle, but I think I struggled a little to place it where I intended, on the table, she may have then handed me another, repeating this part... I moved into a side corridor, and a moment later, I was looking down from above at a small seeming elephant. There was another creature, almost as large, the elephant was over the top of it. The other creature was strange, it was white and appeared to have several legs, which were like large white upturned claws, like a huge claw-legged spider type creature on its back. The elephant stood over it, and crouched down with the other creature beneath it, as though it were gathering it, hugging it, enclosing it, bound within it's four legs. I saw a couple of the white claws that had found a gap between the elephants legs, and were extending reaching out and around the elephants back, the rest of the white clawed creature was obscured underneath the elephants body, with the elephants 4 legs confining the creature between them. Though the claws of the creature looked dangerous, it didn't harm the elephant. As the elephant then walked away, a few small illuminated spots of neon colour glowed briefly on the elephants body, as though the elephant had attained some special quality by doing so. I was then at ground level looking toward the now large elephant walking towards me, slightly worried for a moment, then not, I realised the elephant wasn't a threat to me.",27-01-2021 21:04,1.0,7,751608000000000.0,100001000000000.0,"The elephant in the room?

The elephant among other things is part of Indian decor
https://
tilen.space/
what-are-indian-
interior-design
-features/

India’s celebrated elephant were originally taken from their family’s and whipped and beaten before celebrated

https://
www.google.com.a
u/
url?sa=t&rct=j&q
&esrc=s&source=
web&cd&ved=2ahU
KEwivv6zf77_uAh
WSwTgGHbW0DFEQF
jACegQIDhAC&url
=https%3A%2F%2F
www.worldanimal
protection.org.
in%2Fblogs%2Fin
dias-celebrated
-elephants-can-
our-actions-lea
st-speak-loud-o
ur-words&usg=AO
vVaw3HvXXix00EB
TpWhQbq7jN-
The Indian lady is trying to perhaps teach you something as she repeatedly places the candle on the table but hen yo7 try you STRUGGLE.
the candle and it’s light repeatedly come up in the church as the spirit of truth, Christ walking in the church,s etc .
This candle may well be your spirit? The Indian lady is wanting you to light your candle and place it on the table but you struggle with this? The room is dim because the candle is not yet placed and lit in the table.
Why can’t you place the candle on the table?why do you struggle with this?
This is a lesson that you have repeatedly had to deal with yet still,strugglin
g?

In the links provided we understand the elephant is a great part of Indian culture and decor.
We also understand that behind the sciences they have suffered, whipped into submission?
These elephants have all but lost there “will”(spirit) to be who they once were?
This is why the Indian lady who understands all this is trying to help you?
Repetition is a way of learning, She repeatedly try’s to reach you how you must pace your candle on the table. See the bible

Matthew 5:15-16
New International Version
15 Neither do people light a lamp and put it under a bowl. Instead they put it on its stand, and it gives light to everyone in the house. 16 In the same way, let your light shine before others, that they may see your good deeds and glorify your Father in heaven.
This seems to The elephant in the room?

The elephant among other things is part of Indian decor
https://
tilen.space/
what-are-indian-
interior-design
-features/

India’s celebrated elephant were originally taken from their family’s and whipped and beaten before celebrated

https://
www.google.com.a
u/
url?sa=t&rct=j&q
&esrc=s&source=
web&cd&ved=2ahU
KEwivv6zf77_uAh
WSwTgGHbW0DFEQF
jACegQIDhAC&url
=https%3A%2F%2F
www.worldanimal
protection.org.
in%2Fblogs%2Fin
dias-celebrated
-elephants-can-
our-actions-lea
st-speak-loud-o
ur-words&usg=AO
vVaw3HvXXix00EB
TpWhQbq7jN-
The Indian lady is trying to perhaps teach you something as she repeatedly places the candle on the table but hen yo7 try you STRUGGLE.
the candle and it’s light repeatedly come up in the church as the spirit of truth, Christ walking in the church,s etc .
This candle may well be your spirit? The Indian lady is wanting you to light your candle and place it on the table but you struggle with this? The room is dim because the candle is not yet placed and lit in the table.
Why can’t you place the candle on the table?why do you struggle with this?
This is a lesson that you have repeatedly had to deal with yet still,strugglin
g?

In the links provided we understand the elephant is a great part of Indian culture and decor.
We also understand that behind the sciences they have suffered, whipped into submission?
These elephants have all but lost there “will”(spirit) to be who they once were?
This is why the Indian lady who understands all this is trying to help you?
Repetition is a way of learning, She repeatedly try’s to reach you how you must pace your candle on the table. See the bible

Matthew 5:15-16
New International Version
15 Neither do people light a lamp and put it under a bowl. Instead they put it on its stand, and it gives light to everyone in the house. 16 In the same way, let your light shine before others, that they may see your good deeds and glorify your Father in heaven.
This seems to be you?
You are not lighting your candle and placing it on its stand so that you can give off light.",28-05-2021 11:43,346,811
1479,1721451638.0,"A dream of an elephant, a symbol of the Self..

In not entirely sure of the order of events...

I was in a dim indoor setting, with Indian decor. An Indian woman in traditional clothing was beside me. She held a candle and placed it on a table nearby. She handed me a candle, but I think I struggled a little to place it where I intended, on the table, she may have then handed me another, repeating this part... I moved into a side corridor, and a moment later, I was looking down from above at a small seeming elephant. There was another creature, almost as large, the elephant was over the top of it. The other creature was strange, it was white and appeared to have several legs, which were like large white upturned claws, like a huge claw-legged spider type creature on its back. The elephant stood over it, and crouched down with the other creature beneath it, as though it were gathering it, hugging it, enclosing it, bound within it's four legs. I saw a couple of the white claws that had found a gap between the elephants legs, and were extending reaching out and around the elephants back, the rest of the white clawed creature was obscured underneath the elephants body, with the elephants 4 legs confining the creature between them. Though the claws of the creature looked dangerous, it didn't harm the elephant. As the elephant then walked away, a few small illuminated spots of neon colour glowed briefly on the elephants body, as though the elephant had attained some special quality by doing so. I was then at ground level looking toward the now large elephant walking towards me, slightly worried for a moment, then not, I realised the elephant wasn't a threat to me.",27-01-2021 21:04,1.0,7,751620000000000.0,100001000000000.0,"The elephant in the room?

The elephant among other things is part of Indian decor
https://
tilen.space/
what-are-indian-
interior-design
-features/

India’s celebrated elephant were originally taken from their family’s and whipped and beaten before celebrated

https://
www.google.com.a
u/
url?sa=t&rct=j&q
&esrc=s&source=
web&cd&ved=2ahU
KEwivv6zf77_uAh
WSwTgGHbW0DFEQF
jACegQIDhAC&url
=https%3A%2F%2F
www.worldanimal
protection.org.
in%2Fblogs%2Fin
dias-celebrated
-elephants-can-
our-actions-lea
st-speak-loud-o
ur-words&usg=AO
vVaw3HvXXix00EB
TpWhQbq7jN-
The Indian lady is trying to perhaps teach you something as she repeatedly places the candle on the table but hen yo7 try you STRUGGLE.
the candle and it’s light repeatedly come up in the church as the spirit of truth, Christ walking in the church,s etc .
This candle may well be your spirit? The Indian lady is wanting you to light your candle and place it on the table but you struggle with this? The room is dim because the candle is not yet placed and lit in the table.
Why can’t you place the candle on the table?why do you struggle with this?
This is a lesson that you have repeatedly had to deal with yet still,strugglin
g?

In the links provided we understand the elephant is a great part of Indian culture and decor.
We also understand that behind the sciences they have suffered, whipped into submission?
These elephants have all but lost there “will”(spirit) to be who they once were?
This is why the Indian lady who understands all this is trying to help you?
Repetition is a way of learning, She repeatedly try’s to reach you how you must pace your candle on the table. See the bible

Matthew 5:15-16
New International Version
15 Neither do people light a lamp and put it under a bowl. Instead they put it on its stand, and it gives light to everyone in the house. 16 In the same way, let your light shine before others, that they may see your good deeds and glorify your Father in heaven.
This seems to The elephant in the room?

The elephant among other things is part of Indian decor
https://
tilen.space/
what-are-indian-
interior-design
-features/

India’s celebrated elephant were originally taken from their family’s and whipped and beaten before celebrated

https://
www.google.com.a
u/
url?sa=t&rct=j&q
&esrc=s&source=
web&cd&ved=2ahU
KEwivv6zf77_uAh
WSwTgGHbW0DFEQF
jACegQIDhAC&url
=https%3A%2F%2F
www.worldanimal
protection.org.
in%2Fblogs%2Fin
dias-celebrated
-elephants-can-
our-actions-lea
st-speak-loud-o
ur-words&usg=AO
vVaw3HvXXix00EB
TpWhQbq7jN-
The Indian lady is trying to perhaps teach you something as she repeatedly places the candle on the table but hen yo7 try you STRUGGLE.
the candle and it’s light repeatedly come up in the church as the spirit of truth, Christ walking in the church,s etc .
This candle may well be your spirit? The Indian lady is wanting you to light your candle and place it on the table but you struggle with this? The room is dim because the candle is not yet placed and lit in the table.
Why can’t you place the candle on the table?why do you struggle with this?
This is a lesson that you have repeatedly had to deal with yet still,strugglin
g?

In the links provided we understand the elephant is a great part of Indian culture and decor.
We also understand that behind the sciences they have suffered, whipped into submission?
These elephants have all but lost there “will”(spirit) to be who they once were?
This is why the Indian lady who understands all this is trying to help you?
Repetition is a way of learning, She repeatedly try’s to reach you how you must pace your candle on the table. See the bible

Matthew 5:15-16
New International Version
15 Neither do people light a lamp and put it under a bowl. Instead they put it on its stand, and it gives light to everyone in the house. 16 In the same way, let your light shine before others, that they may see your good deeds and glorify your Father in heaven.
This seems to be you?
You are not lighting your candle and placing it on its stand so that you can give off light.",28-05-2021 11:43,346,811
1480,1721451638.0,"A dream of an elephant, a symbol of the Self..

In not entirely sure of the order of events...

I was in a dim indoor setting, with Indian decor. An Indian woman in traditional clothing was beside me. She held a candle and placed it on a table nearby. She handed me a candle, but I think I struggled a little to place it where I intended, on the table, she may have then handed me another, repeating this part... I moved into a side corridor, and a moment later, I was looking down from above at a small seeming elephant. There was another creature, almost as large, the elephant was over the top of it. The other creature was strange, it was white and appeared to have several legs, which were like large white upturned claws, like a huge claw-legged spider type creature on its back. The elephant stood over it, and crouched down with the other creature beneath it, as though it were gathering it, hugging it, enclosing it, bound within it's four legs. I saw a couple of the white claws that had found a gap between the elephants legs, and were extending reaching out and around the elephants back, the rest of the white clawed creature was obscured underneath the elephants body, with the elephants 4 legs confining the creature between them. Though the claws of the creature looked dangerous, it didn't harm the elephant. As the elephant then walked away, a few small illuminated spots of neon colour glowed briefly on the elephants body, as though the elephant had attained some special quality by doing so. I was then at ground level looking toward the now large elephant walking towards me, slightly worried for a moment, then not, I realised the elephant wasn't a threat to me.",27-01-2021 21:04,1.0,7,751651000000000.0,100001000000000.0,"The Indian lady is trying to teach you as she repeatedly places the candle on its
correct place in the decor on the table (everything has its place)
But we notice that you are struggling with this.
The candle is your light - your spirit!
Matthew 5:15.16
Neither do people light a lamp and put it under a bowl.
Instead they put it on its stand.
And it gives light to everyone in its house.
16 in the same way, let your light shine before others, that they may see your good deeds and glorify your father in heaven.
The room you are in is Dim you need the light of your spirit to lighten it up for you and everyone else in your room.
In the links provided we understand the elephant is a great part of Indian culture and also decor that why we se the elephant in the room.
We also understand that behind the scenes elephants have suffered since they were taken away from their home and whipped into submission.
These elephants have all but lost their will to to live as they were indebted. They lack their true identity.
This is why the Indian lady is trying to help you because she understands what is going on. She is using reputation but you “struggle”",28-05-2021 11:43,346,237
1481,1721451638.0,"A dream of an elephant, a symbol of the Self..

In not entirely sure of the order of events...

I was in a dim indoor setting, with Indian decor. An Indian woman in traditional clothing was beside me. She held a candle and placed it on a table nearby. She handed me a candle, but I think I struggled a little to place it where I intended, on the table, she may have then handed me another, repeating this part... I moved into a side corridor, and a moment later, I was looking down from above at a small seeming elephant. There was another creature, almost as large, the elephant was over the top of it. The other creature was strange, it was white and appeared to have several legs, which were like large white upturned claws, like a huge claw-legged spider type creature on its back. The elephant stood over it, and crouched down with the other creature beneath it, as though it were gathering it, hugging it, enclosing it, bound within it's four legs. I saw a couple of the white claws that had found a gap between the elephants legs, and were extending reaching out and around the elephants back, the rest of the white clawed creature was obscured underneath the elephants body, with the elephants 4 legs confining the creature between them. Though the claws of the creature looked dangerous, it didn't harm the elephant. As the elephant then walked away, a few small illuminated spots of neon colour glowed briefly on the elephants body, as though the elephant had attained some special quality by doing so. I was then at ground level looking toward the now large elephant walking towards me, slightly worried for a moment, then not, I realised the elephant wasn't a threat to me.",27-01-2021 21:04,1.0,7,751655000000000.0,100001000000000.0,"The elephant in the room.
You have an elephant and another large creature “strange”
strange
1. unusual or surprising; difficult to understand or explain.
""children have some strange ideas""
Similar:
unusual
odd
curious
peculiar
A white spider like creature with upturned claws confined under the elephants legs and harmless.
What’s happening here?
The elephant that perhaps has been mistreated at one stage and now struggles looks to the creature for help just as the Indian lady try’s to help you.
The creature gives you what you need. An infusion of neon illuminated spots glowing briefly.
Neon

neon
noun [ U ]
UK /ˈniː.ɒn/ US /ˈniː.ɑːn/
(symbol Ne)
a chemical element that is a gas with no smell or colour, does not react with other chemicals, and shines red when an electric current goes through it:
You have received a new light and it’s glowing a new or revived spirit and now the elephant walks toward you!",28-05-2021 11:43,346,181
1482,1721451638.0,"A dream of an elephant, a symbol of the Self..

In not entirely sure of the order of events...

I was in a dim indoor setting, with Indian decor. An Indian woman in traditional clothing was beside me. She held a candle and placed it on a table nearby. She handed me a candle, but I think I struggled a little to place it where I intended, on the table, she may have then handed me another, repeating this part... I moved into a side corridor, and a moment later, I was looking down from above at a small seeming elephant. There was another creature, almost as large, the elephant was over the top of it. The other creature was strange, it was white and appeared to have several legs, which were like large white upturned claws, like a huge claw-legged spider type creature on its back. The elephant stood over it, and crouched down with the other creature beneath it, as though it were gathering it, hugging it, enclosing it, bound within it's four legs. I saw a couple of the white claws that had found a gap between the elephants legs, and were extending reaching out and around the elephants back, the rest of the white clawed creature was obscured underneath the elephants body, with the elephants 4 legs confining the creature between them. Though the claws of the creature looked dangerous, it didn't harm the elephant. As the elephant then walked away, a few small illuminated spots of neon colour glowed briefly on the elephants body, as though the elephant had attained some special quality by doing so. I was then at ground level looking toward the now large elephant walking towards me, slightly worried for a moment, then not, I realised the elephant wasn't a threat to me.",27-01-2021 21:04,1.0,7,760336000000000.0,1429196185.0,".. the candles - looking for enlightenment..
the elephant in the room.. something with 'clause'.. hidden underbelly.. some aspect highlighted with neon lights to draw your attention.. just some thoughts.",28-05-2021 11:43,346,37
1483,1057890534.0,"Alright here’s a super strange one! Overall I only have wild, violent dreams and stopped dreaming for years until I read Alchemy: an introduction to the symbolism and psychology. I often feel I’m half awake and just following the journey and don’t wake up anxious or stressed, usually just super weirded out.

I was in a huge house with a bunch of friends, some of whom I recognized. It was pretty obvious that we were there to party and it seemed like a cabin in the woods. At one point, we talk about going onto the roof and the staircase is a spiral going up at least 10 floors on the outside. One of the women seems to speed up it like sonic the hedgehog in front of me.

On the roof, it’s obvious we are in a mountain town and it’s lit with string lights and super pretty. An old man comes up from what seems to be a ladder on the side of the building on the other side from us and he motions to us saying something like, hey is this yours? He seems like a grounds keeper or building manager. We walk over and there’s a few benches with towels and unwrapped (but really neatly laid) condoms on them. I said something like “no, that must have been the people here before us?” And I had this grossed out feeling.

He acts a bit funny about it, seems to be mad at us and then leaves. We keep talking and then he appears again right in front of us coming over onto the roof but this time he seems like he’s turned into an alien with a squid-like face. One of the guy leans down towards him and all of a sudden I become the alien and I shoot my tentacles at his mouth, punch a hole I. The back of his head and rip his mouth off to where there’s just a gaping black hole where it used to be but no blood.

Lol thoughts?",30-01-2021 22:15,,1,760266000000000.0,1721451638.0,"The spiral staircases is a reasonably common motif, one I've had a few times. I take the house a representing the psyche, the circular path up it's stairs as the psyches circumambulatio
n of self development, or effort to individuation. The man who appears at the top, who accessed the top not from inside/stairs, but outside/
ladder, and on the opposite side to you, I assume is a symbol of an as yet unintegrated stage of your Animus, and the condoms an invitation to the symbolic sacred marriage/
conjunction of opposites, would be my guess.

The behaviour towards the presumed Animus symbol and it toward you, might suggest a difficulty you perhaps have in incorporating certain masculine aspects into your personality, is my 2 cents.",28-05-2021 11:43,388,142
1486,1281764165.0,"Hi everyone, so I just listened with a friend to the very famous channel 4 interview and she's very suspicious about the actual validity of the multivariant analysis made on the pay gap between men and women, does anyone of you have the actual study that points out all the factors (80 according to JP) that explain the pay gap? Thanks :) (my excuses for the english errors I've probably made, it's not my native language).",12-02-2021 21:05,1.0,3,760257000000000.0,100003000000000.0,"You will probably find the direct sources easily from Christina Hoff Sommers, either from her book 'Who Stole Feminism?' or in her videos on the YouTube Channel 'the Factual Feminist'. The videos would probably be better if you're looking for more recent sources.",28-05-2021 11:44,89,50
1488,100000000000000.0,"Time is what matters. As time goes by, you and I will be carried inexorably into the mainstream of our period, even though we’re unaware of what it is. And later, when they say that young men in the early Taisho era thought, dressed, talked, in such and such a way, they’ll be talking about you and me. We’ll all be lumped together…. In a few decades, people will see you and the people you despise as one and the same, a single entity.
Yukio Mishima, Spring Snow",13-02-2021 01:02,30.0,3,759317000000000.0,1429196185.0,"Yes, it is already happening. The grown grandchildren, some of them, already speak of ""what the Boomers think"" even though we of this older generation still see the differences in our individual philosophies. While we are alive we may care about these differences. After we are gone it will no longer be our problem what younger generations think and do.",28-05-2021 11:44,109,69
1491,100006000000000.0,"Hey all, let's play Archetypal Dream Blu's Clues!
Clue 1. A Dream about a ghost hand lifting me up and pulling me this way and that... which I looked up to mean something like transformation.
Dream 2. Old friends from primary school... which to me means an easier time in life but more specifically a time when I relaxed more, was present more, felt more and in general my brain experienced the stress of life and responsibility less.
Dream 3. Having a fight with my dad when he pulls a police baton on me but I materialise a katana and cut him in half first (he doesn't die btw he just says ""Hey I was gonna do that first!"" And we go back to being mates)... something along the lines of My Dad to me is Expectation, responsibility, perfection and hard work... a katana is a straight cutting weapon and a police baton of all things is a melee weapon.

So now I gotta sit down in my thinking chair and Think, Think, Think.
Cuz when we use our minds and take a step at a time, we can do anything; that we wanna do!",12-02-2021 19:52,2.0,2,759548000000000.0,757395135.0,"I had the “ghost hand” dream quite a few years ago. It was made of a black mist type substance and was basically a long arm which came from under the end of my bed. It grabbed my ankle and then proceeded to pull me down onto the floor. I smashed into the dresser which alerted me to the fact that it just be a dream. Since I felt no pain. It then pulled me half under the bed and changed into a cloud that completely covered me. At this point I told myself it was only a dream and closed my eyes. When I opened them I was awake. I had no idea it represented transformation though.

That was the second dream I had that night. The first being a visit from the Old Hag. Which was the most realistic and vivid dream I’ve ever had. She sat on my chest holding my arms down at my wrists and was laughing. There was enough light (from outside) to see her but not her face. He hair was long and wet and I could feel it on my chest. Again, I told myself it was a dream and closed my eyes. When I opened them I was awake.",28-05-2021 11:44,228,232
1507,522148020.0,"I have had a recurring dream from about age 8 until 40. I have not had it since. The last one was different kind of like an ending, without an ending.
By the time I was 8 I had had many night terror dreams. Crabs, spiders and the like covering my walls, and then something completely different.
I was sitting on the floor with my knees held close to my chest by my arms in a corner with a wall to my right and one behind me. The floor and walls were white and so tall I could not see the top and there was no roof but the walls slowly faded into a pale blue sky, I was definitely outside. There was a third wall about 100 feet or so to my left parallel to the wall on my right. Both of the walls extended beyond the horizon and I was aware of the curvature of the floor, that all produced the effect of sitting on a huge globe in a wide hallway. In the distance, I could barely see, large white blocks like giant marshmallows (I believed them to be hard as stone) were appearing in the hall. The hall was about 5 blocks wide so 20 feet by 20 feet and only filled from my right to left. Each subsequent dream more would appear and over 30 years and a hundred or so dreams the hall slowly filled.
Then when I was about 40. The blocks reached me. The block in front of me was 20feet away. Then each of the 4 to my left (they changed direction on the last row) appeared leaving only just enough room for me to fit. I looked at the two blocks I could see and thought ‘what now’ at which point the blocks disappeared very rapidly in the reverse order that they appeared in. I was never afraid but remember being confused at the end of the last dream.
Haven’t had one in 14 years.",01-02-2021 18:03,3.0,2,753931000000000.0,5248331.0,"I recall having heard stories (or at least one) in the Jewish tradition in which somebody has some kind of ""dream"" or experience of being judged in the World To Come. In those experiences, white blocks are representative of the good deeds they had performed. Could this be relevant to you?",28-05-2021 11:44,369,59
